source_id,level,nuts_primary,title,status,open_date,deadline,budget_total_eur,publishing_authority,details_url,mrr
898768,local,ES513,"BASES REGULADORAS DE LA CONCESIÓN DE AYUDAS DE COMEDOR OBLIGATORIO PARA EL ALUMNADO ESCOLARIZADO EN LA COMARCA DE EL SOLSONÈS, PARA EL CURSO 2026-2027.",open,,2026-05-29,100,LOCAL / CONSELL COMARCAL DE SOLSONÈS / CONSELL COMARCAL DE SOLSONÈS,https://www.infosubvenciones.es/bdnstrans/GE/es/convocatoria/898768,false
898769,local,ES523,"Convocatoria de concesión de subvención en régimen de concurrencia competitiva a personas físicas empadronadas en Cullera, para colaborar en los gastos derivados  del curso de salvamento y socorrismo impartido en Cullera por la FSSCV, año 2026",open,2026-06-30,2026-10-30,6500,LOCAL / CULLERA / AYUNTAMIENTO DE CULLERA,https://www.infosubvenciones.es/bdnstrans/GE/es/convocatoria/898769,false
898772,local,ES513,"BASES REGULADORAS DE LA CONCESIÓN DE AYUDAS DE COMEDOR NO OBLIGATORIAS POR RAZONES SOCIOECONÓMICAS, PARA EL ALUMNADO ESCOLARIZADO EN LA COMARCA DE EL SOLSONÈS, PARA EL CURSO 2026-2027",open,,2026-05-29,100,LOCAL / CONSELL COMARCAL DE SOLSONÈS / CONSELL COMARCAL DE SOLSONÈS,https://www.infosubvenciones.es/bdnstrans/GE/es/convocatoria/898772,false
898774,local,ES30,APROBACIÓN DE LAS BASES Y PREMIOS DE LA XXIX EDICIÓN DEL CERTAMEN DE PINTURA “FRIDA KAHLO” DE RIVAS VACIAMADRID,open,,2026-06-19,2950,LOCAL / RIVAS-VACIAMADRID / AYUNTAMIENTO DE RIVAS-VACIAMADRID,https://www.infosubvenciones.es/bdnstrans/GE/es/convocatoria/898774,false
898776,local,ES532,Convocatoria de subvenciones 2026 para el desarrollo de actividades culturales y mantenimiento de gigantes y cabezudos para entidades sin ánimo de lucro de Mallorca,open,2026-04-22,2026-05-13,150000,LOCAL / CONSEJO INSULAR DE MALLORCA / CONSELL INSULAR DE MALLORCA,https://www.infosubvenciones.es/bdnstrans/GE/es/convocatoria/898776,false
898777,local,ES620,202604005028 Convocatoria de Subvenciones Fomento Participación Juvenil 2026/27_898777,open,2026-04-18,2026-05-18,50000,LOCAL / MURCIA / AYUNTAMIENTO DE MURCIA,https://www.infosubvenciones.es/bdnstrans/GE/es/convocatoria/898777,false
898778,local,ES511,Convocatoria de ayudas de actividades de verano de ocio 2026,open,,,35000,LOCAL / MONTORNÈS DEL VALLÈS / AYUNTAMIENTO DE MONTORNÈS DEL VALLÈS,https://www.infosubvenciones.es/bdnstrans/GE/es/convocatoria/898778,false
898780,local,ES511,Bases reguladoras y convocatoria para la concesión de subvenciones a la insonorización- sector restauración 2026,open,,,20000,LOCAL / SANT PERE DE RIBES / AYUNTAMIENTO DE SANT PERE DE RIBES,https://www.infosubvenciones.es/bdnstrans/GE/es/convocatoria/898780,false
898782,local,ES512,Convocatoria de subvenciones para actividades económicas de Palafrugell 2025_2026,open,2026-04-20,2026-09-30,25000,LOCAL / PALAFRUGELL / AYUNTAMIENTO DE PALAFRUGELL,https://www.infosubvenciones.es/bdnstrans/GE/es/convocatoria/898782,false
898784,local,ES521,CONVOCATORIA CONCURRENCIA NO COMPETITIVA MODALIDAD ABIERTA PARA LA CONCESIÓN DE AYUDAS PARA LA REHABILITACIÓN Y MEJORA DE FACHADAS CORRESPONDIENTES A 2026.,open,,2026-11-30,3000,LOCAL / AGOST / AYUNTAMIENTO DE AGOST,https://www.infosubvenciones.es/bdnstrans/GE/es/convocatoria/898784,false
898789,local,,"CONVOCATORIA PARA LA CONCESIÓN DE PREMIOS PARA EL II CONCURSO DE PINTURA AL AIRE LIBRE ""NAVARRETE CULTURAL""",open,,,400,LOCAL / NAVARRETE / AYUNTAMIENTO DE NAVARRETE,https://www.infosubvenciones.es/bdnstrans/GE/es/convocatoria/898789,false
898790,local,,BASES REGULADORAS Y CONVOCATORIA PARA LA CONCESIÓN DE SUBVENCIONES PARA PERSONAS QUE HAYAN GENERADO ALTA INICIAL EN EL RÉGIMEN ESPECIAL DE AUTÓNOMOS EN EL AÑO 2025 EN EL MUNICIPIO DE CALVIÁ,open,,,32000,LOCAL / CALVIÀ / AYUNTAMIENTO DE CALVIÀ,https://www.infosubvenciones.es/bdnstrans/GE/es/convocatoria/898790,false
898791,local,ES513,"BASES REGULADORAS DE LA CONCESIÓN DE AYUDAS DE TRANSPORTE OBLIGATORIO PARA EL ALUMNADO ESCOLARIZADO EN LA COMARCA DE EL SOLSONÈS, PARA EL CURSO 2026-2027",open,,2026-05-29,100,LOCAL / CONSELL COMARCAL DE SOLSONÈS / CONSELL COMARCAL DE SOLSONÈS,https://www.infosubvenciones.es/bdnstrans/GE/es/convocatoria/898791,false
898792,local,ES514,"CONVENIO DE COLABORACIÓN ENTRE EL AYUNTAMIENTO DE CAMBRILS Y CARITAS SANT PERE DE CAMBRILS EN RELACIÓN A LAS AYUDAS PARA AFRONTAR GASTOS ESENCIALES I BASICOS (ALIMENTACIÓN, PRODUCTOS DE LIMPIEZA, HIGIENE PERSONAL Y PAÑALES) AÑO 2026.",open,2026-01-01,2026-12-31,18000,LOCAL / CAMBRILS / AYUNTAMIENTO DE CAMBRILS,https://www.infosubvenciones.es/bdnstrans/GE/es/convocatoria/898792,false
898793,ccaa,ES431,"Ayudas 2026  Enfoque Leader a inversiones en transformación y comercialización de productos agrícolas.Ayudas Estado(Intervención 7119 PEPAC), s/ I Convo (PEPAC 2023-2027) G.A.L. TENTUDIA",open,,2026-07-15,50000,AUTONOMICA / EXTREMADURA / DIRECCIÓN GENERAL DE DESARROLLO RURAL,https://www.infosubvenciones.es/bdnstrans/GE/es/convocatoria/898793,false
898795,ccaa,ES431,"Ayudas 2026  Enfoque Leader a inversiones  en transformación y comercialización de productos agrícolas. NO Ayudas Estado.(Interv, 7119 PEPAC), s/ I Convo  (PEPAC 2023-2027) G.A.L. TENTUDIA",open,,2026-07-15,650000,AUTONOMICA / EXTREMADURA / DIRECCIÓN GENERAL DE DESARROLLO RURAL,https://www.infosubvenciones.es/bdnstrans/GE/es/convocatoria/898795,false
898796,local,ES30,APROBACIÓN DE LAS BASES Y PREMIOS DE LA XXIX EDICIÓN DEL CERTAMEN DE RELATO CORTO “FRIDA KAHLO” DE RIVAS VACIAMADRID,open,,2026-06-19,2200,LOCAL / RIVAS-VACIAMADRID / AYUNTAMIENTO DE RIVAS-VACIAMADRID,https://www.infosubvenciones.es/bdnstrans/GE/es/convocatoria/898796,false
898798,local,ES511,CONVOCATORIA DE LOS PREMIOS GAVÀ EDUCA – 2026,open,2026-04-20,2026-05-22,3000,LOCAL / GAVÀ / AYUNTAMIENTO DE GAVÀ,https://www.infosubvenciones.es/bdnstrans/GE/es/convocatoria/898798,false
898799,local,ES513,"BASES REGULADORAS DE LA CONCESIÓN DE AYUDAS DE TRANSPORTE ESCOLAR COLECTIVO LECTIVO PARA EL ALUMNADO DE ENSEÑANZA POSTOBLIGTORIO ESCOLARIZADA EN LA COMARCA DE EL SOLSONÈS, PARA EL CURSO 2026-2027.",open,,2026-05-29,100,LOCAL / CONSELL COMARCAL DE SOLSONÈS / CONSELL COMARCAL DE SOLSONÈS,https://www.infosubvenciones.es/bdnstrans/GE/es/convocatoria/898799,false
898801,local,ES425,"CONVOCATORIA PARA LA CONCESIÓN DE SUBVENCIONES EN CONCURRENCIA COMPETITIVA PARA LA REALIZACIÓN DE ACTIVIDADES CULTURALES, DEPORTIVAS, SOCIALES Y/O EDUCATIVAS, DURANTE EL AÑO 2026",open,,,14000,"LOCAL / NAVALMORALES, LOS / AYUNTAMIENTO DE NAVALMORALES, LOS",https://www.infosubvenciones.es/bdnstrans/GE/es/convocatoria/898801,false
898803,local,ES531,"Bases reguladoras de la convocatoria de subvención para el fomento de la prevención, la reutilización, la preparación para la reutilización y el reciclaje de los residuos, dirigida a empresas privadas y autónomos, del año 2026",open,,2026-12-31,125000,LOCAL / CONSELL INSULAR D’EIVISSA / CONSELL INSULAR DE IBIZA,https://www.infosubvenciones.es/bdnstrans/GE/es/convocatoria/898803,false
898804,local,ES531,"Bases reguladoras de la convocatoria de subvención para el fomento de la prevención, la reutilización, la preparación para la reutilización y el reciclaje de los residuos, dirigida a entidades sin ánimo de lucro, del año 2026",open,,2026-12-31,125000,LOCAL / CONSELL INSULAR D’EIVISSA / CONSELL INSULAR DE IBIZA,https://www.infosubvenciones.es/bdnstrans/GE/es/convocatoria/898804,false
898805,local,ES531,"Bases reguladoras de la convocatoria de subvención para el fomento de la prevención, la reutilización, la preparación para la reutilización, el reciclaje y la mejora de la recogida selectiva de los residuos, dirigida a los ayuntamientos de la isla de Eivi",open,,2026-12-31,200000,LOCAL / CONSELL INSULAR D’EIVISSA / CONSELL INSULAR DE IBIZA,https://www.infosubvenciones.es/bdnstrans/GE/es/convocatoria/898805,false
898806,local,ES513,"BASES REGULADORAS DE LA CONCESIÓN DE AYUDAS DE TRANSPORTE NO OBLIGATORIAS POR RAZONES SOCIOECONÓMICAS, PARA EL ALUMNADO ESCOLARIZADO EN LA COMARCA DE EL SOLSONÈS, PARA EL CURSO 2026-2027",open,,2026-05-29,100,LOCAL / CONSELL COMARCAL DE SOLSONÈS / CONSELL COMARCAL DE SOLSONÈS,https://www.infosubvenciones.es/bdnstrans/GE/es/convocatoria/898806,false
898808,local,ES41,CONVOCATORIA DE SUBVENCIONES PARA LA REALIZACION DE ACTIVIDADES EXTRAESCOLARES,open,,,6600,LOCAL / ÁVILA / AYUNTAMIENTO DE ÁVILA,https://www.infosubvenciones.es/bdnstrans/GE/es/convocatoria/898808,false
898810,otros,ES52,"Beca d 'iniciació a la investigació (Projecte «MULTIFUNCTIONAL MATERIALS FOR DECARBONIZATION PROCESS (DECARB)» – Codi 25I672 – Dirigit per: Marcileia Zanatta , Dep. de Química Física i Analítica)",open,,,902,OTROS / UNIVERSIDAD JAUME I DE CASTELLÓN,https://www.infosubvenciones.es/bdnstrans/GE/es/convocatoria/898810,false
898813,local,ES511,CONVOCATORIA CONCURS MUSICAL MOSCA,open,2026-04-14,2026-05-11,900,LOCAL / PALAFOLLS / AYUNTAMIENTO DE PALAFOLLS,https://www.infosubvenciones.es/bdnstrans/GE/es/convocatoria/898813,false
898814,local,ES421,CONVOCATORIA DEL XXIII CERTAMEN LITERARIO DE POESIA Y PROSA PARA PERSONAS MAYORES,open,,,1600,LOCAL / ALBACETE / AYUNTAMIENTO DE ALBACETE,https://www.infosubvenciones.es/bdnstrans/GE/es/convocatoria/898814,false
898824,estado,,Subvenciones Juntas Arbitrales de Consumo 2026,open,,,2430660,"ESTADO / MINISTERIO DE DERECHOS SOCIALES, CONSUMO Y AGENDA 2030 / DIRECCIÓN GENERAL DE CONSUMO",https://www.infosubvenciones.es/bdnstrans/GE/es/convocatoria/898824,false
898826,ccaa,ES64,"Resolución nº 2026000385 de 14/04/2025 de la Consejería de Cultura, Patrimonio Cultural y Del Mayor, por la que se convoca el CONCURSO DE CRUCES DE MAYO 2026",open,,,3860,"AUTONOMICA / CIUDAD AUTÓNOMA DE MELILLA / CONSEJERÍA DE CULTURA, PATRIMONIO CULTURAL Y DEL MAYOR",https://www.infosubvenciones.es/bdnstrans/GE/es/convocatoria/898826,false
898827,local,ES511,Conveni Gent Gran 2026,open,2026-01-01,2026-12-31,14100,LOCAL / PALAU-SOLITÀ I PLEGAMANS / AYUNTAMIENTO DE PALAU-SOLITÀ I PLEGAMANS,https://www.infosubvenciones.es/bdnstrans/GE/es/convocatoria/898827,false
898829,otros,ES52,Beca d 'iniciació a la investigació (Projecte «MODALITAT B: NOVES AJUDES COMPLEMENTÀRIES ALS PROJECTES D’INVESTIGACIÓ CAPTATS PEL PERSONAL INVESTIGADOR DE LA UNIVERSITAT JAUME I DINS DEL PEICTI (ACCIÓ 5.1)» – Codi 24I631 – Dirigit per: Serg,open,2026-04-14,,1505.58,OTROS / UNIVERSIDAD JAUME I DE CASTELLÓN,https://www.infosubvenciones.es/bdnstrans/GE/es/convocatoria/898829,false
898831,local,ES41,"Convocatoria de subvenciones para actividades culturales, animación y esparcimiento,",open,,,4000,LOCAL / ÁVILA / AYUNTAMIENTO DE ÁVILA,https://www.infosubvenciones.es/bdnstrans/GE/es/convocatoria/898831,false
898832,otros,ES11,Resolución rectoral por la que se convocan becas de movilidad para estudiantes de grado y máster universitario para participar en proyectos y acciones de cooperación al desarrollo en el curso 2025/2026.,open,2026-04-15,2026-05-11,3000,OTROS / UNIVERSIDAD DE VIGO,https://www.infosubvenciones.es/bdnstrans/GE/es/convocatoria/898832,false
898836,ccaa,ES61,"Resolución de 13 de abril de 2026 de la DGIICA, Ayudas para solicitantes que no son Grupos de Desarrollo Rural, previstas en la Orden de 3 de febrero de 2026, ayudas previstas en las Estrategias de Desarrollo Local LEADER Intervención 7119.2",open,2026-04-23,2028-12-31,69933214.47,"AUTONOMICA / ANDALUCÍA / CONSEJERÍA DE AGRICULTURA, PESCA, AGUA Y DESARROLLO RURAL",https://www.infosubvenciones.es/bdnstrans/GE/es/convocatoria/898836,false
898839,ccaa,ES61,"Resolución de 13 de abril de 2026 de la DGIICA, Ayudas para solicitantes que no son Grupos de Desarrollo Rural, previstas en la Orden de 3 de febrero de 2026, ayudas previstas en las Estrategias de Desarrollo Local LEADER Intervención 7119.2_MINIMIS GRAL",open,2026-04-23,2028-12-31,27656376.29,"AUTONOMICA / ANDALUCÍA / CONSEJERÍA DE AGRICULTURA, PESCA, AGUA Y DESARROLLO RURAL",https://www.infosubvenciones.es/bdnstrans/GE/es/convocatoria/898839,false
898843,local,ES511,CONVOCATORIA XIX PREMI TREBALLS DE RECERCA DE L`AJUNTAMENT DE PALAFOLLS,open,2026-04-13,2026-05-11,2300,LOCAL / PALAFOLLS / AYUNTAMIENTO DE PALAFOLLS,https://www.infosubvenciones.es/bdnstrans/GE/es/convocatoria/898843,false
898848,local,ES521,"CONVOCATORIA DE SUBVENCIONES DESTINADAS A ASOCIACIONES Y ENTIDADES SIN ÁNIMO DE LUCRO  PARA EL FORTALECIMIENTO DE ALICANTE COMO DESTINO TURÍSTICO, ANUALIDAD 2026",open,,,445000,LOCAL / ALICANTE/ALACANT / PATRONATO MUNICIPAL DE TURISMO DE ALICANTE,https://www.infosubvenciones.es/bdnstrans/GE/es/convocatoria/898848,false
898849,ccaa,ES63,Convocatoria de ayudas complementarias al alumnado que participen en el programa de movilidad Erasmus+ KAD131-HAD durante el curso 2025/2026.,open,,,21000,"AUTONOMICA / CIUDAD AUTÓNOMA DE CEUTA / CONSEJERÍA DE EDUCACIÓN, CULTURA Y JUVENTUD",https://www.infosubvenciones.es/bdnstrans/GE/es/convocatoria/898849,false
898854,local,ES511,CONVOCATORIA SUBVENCIONES FOMENTO DE LA INCLUSIÓN DE PERSONAS CON DIVERSIDAD FUNCIONAL 2026,open,,,4000,LOCAL / ESPARREGUERA / AYUNTAMIENTO DE ESPARREGUERA,https://www.infosubvenciones.es/bdnstrans/GE/es/convocatoria/898854,false
898859,local,ES52,"Acuerdo de la Junta de Gobierno Local del Ayuntamiento de Carlet de 2 de abril de 2026, de aprobación de las bases reguladoras del XXVI Concurso Nacional de Piano “Ciudad de Carlet” 2026.",open,,2026-05-31,6600,LOCAL / CARLET / AYUNTAMIENTO DE CARLET,https://www.infosubvenciones.es/bdnstrans/GE/es/convocatoria/898859,false
898862,local,ES424,JUNTA GOBIERNO DE 14/04/2026 QUE APRUEBA LA CONVOCATORIA DE SUBVENCIONES PARA RECUPERACIÓN DE BOTARGAS A AYUNTAMIENTOS Y ASOCIACIONES,open,,,25000,LOCAL / DIPUTACIÓN PROV. DE GUADALAJARA / DIPUTACIÓN PROVINCIAL DE GUADALAJARA,https://www.infosubvenciones.es/bdnstrans/GE/es/convocatoria/898862,false
898867,local,ES413,BASES Y CONVOCATORIA SUBVENCIONES EQUIPAMIENTO 2026,open,,,150000,LOCAL / DIPUTACIÓN PROV. DE LEÓN / DIPUTACIÓN PROVINCIAL DE LEÓN,https://www.infosubvenciones.es/bdnstrans/GE/es/convocatoria/898867,false
898869,ccaa,ES51,"Resolución de convocatoria para la concesión de subvenciones, en régimen de concurrencia competitiva, para programas de fomento de hábitos y consumo culturales en el audiovisual para niños y jóvenes",open,2026-04-17,2026-05-14,1500000,AUTONOMICA / CATALUÑA / INSTITUT CATALÀ DE LES EMPRESES CULTURALS (ICEC),https://www.infosubvenciones.es/bdnstrans/GE/es/convocatoria/898869,false
898870,ccaa,ES51,"Resolución de convocatoria para la concesión de subvenciones, en concurrencia competitiva, para la realización de actuaciones que reduzcan el impacto ambiental y fomenten y mejoren la accesibilidad de las empresas o entidades del sector cultural",open,2026-04-23,2026-05-14,225000,AUTONOMICA / CATALUÑA / INSTITUT CATALÀ DE LES EMPRESES CULTURALS (ICEC),https://www.infosubvenciones.es/bdnstrans/GE/es/convocatoria/898870,false
898873,local,ES523,"Convocatoria de Ayudas a los Estudios de Música y Danza, curso 2025-2026",open,,,15000,LOCAL / QUART DE POBLET / AYUNTAMIENTO DE QUART DE POBLET,https://www.infosubvenciones.es/bdnstrans/GE/es/convocatoria/898873,false
898875,ccaa,ES12,"RESOLUCIÓN DE 13/4/2026 LA AGENCIA DE CIENCIA, COMPETITIVIDAD EMPRESARIAL E INNOVACIÓN 
ASTURIANA QUE APRUEBA LA CONVOCATORIA DE CONCESIÓN DE 
SUBVENCIONES PARA LA EJECUCIÓN DE PLANES DE ACTUACION PARA CENTROS DE 
I+D+i EMPRESARIALES EJERCICIO 2026",open,,,4850000,"AUTONOMICA / PRINCIPADO DE ASTURIAS / AGENCIA DE CIENCIA, COMPETITIVIDAD EMPRESARIAL E INNOVACIÓN",https://www.infosubvenciones.es/bdnstrans/GE/es/convocatoria/898875,false
898878,ccaa,ES120,Resolución de XXde MARZO de 2026 por la que se aprueba la convocatoria de ayudas a la apicultura en el marco de la Intervención Sectorial Apícola,open,,,378331.6,AUTONOMICA / PRINCIPADO DE ASTURIAS / CONSEJERÍA DE MEDIO RURAL Y POLÍTICA AGRARIA,https://www.infosubvenciones.es/bdnstrans/GE/es/convocatoria/898878,false
898879,ccaa,ES120,"Resolución XXXX , por la que aprueba la convocatoria de ayudas acogidas al régimen ""de mínimis"" y destinadas a las explotaciones apícolas",open,,,80000,AUTONOMICA / PRINCIPADO DE ASTURIAS / CONSEJERÍA DE MEDIO RURAL Y POLÍTICA AGRARIA,https://www.infosubvenciones.es/bdnstrans/GE/es/convocatoria/898879,false
898884,estado,,"Resolución de la Secretaría de Estado de Cultura, de 9 de abril de 2026, por la que se convocan subvenciones en régimen de concurrencia competitiva para la edición de revistas culturales, correspondientes al año 2026",open,,,1000000,"ESTADO / MINISTERIO DE CULTURA / DIRECCIÓN GENERAL DEL LIBRO, DEL CÓMIC Y DE LA LECTURA",https://www.infosubvenciones.es/bdnstrans/GE/es/convocatoria/898884,false
898886,estado,,"Resolución de la Dirección General de Tráfico que publica la convocatoria para la concesión de subvenciones destinadas a proyectos a desarrollar por entidades cuyo objeto primordial sea la atención, defensa o representación de víctimas de tráfico",open,,,550000,ESTADO / MINISTERIO DEL INTERIOR / DIRECCIÓN GENERAL DE TRÁFICO,https://www.infosubvenciones.es/bdnstrans/GE/es/convocatoria/898886,false
898889,estado,,"Resolución del director general de Tráfico por la que se publica la convocatoria de subvenciones destinadas a proyectos a desarrollar por entidades sin ánimo de lucro, cuyo objeto primordial sea la defensa de las víctimas de siniestros viales",open,,,550000,ESTADO / MINISTERIO DEL INTERIOR / DIRECCIÓN GENERAL DE TRÁFICO,https://www.infosubvenciones.es/bdnstrans/GE/es/convocatoria/898889,false
898890,estado,,RESOLUCIÓN DEL SECRETARIO DE ESTADO DE MEMORIA DEMOCRÁTICA POR LA QUE SE CONVOCAN PARA EL AÑO 2026 SUBVENCIONES DESTINADAS A ACTIVIDADES RELACIONADAS CON LA ATENCIÓN Y APOYO A LAS VÍCTIMAS DE LA GUERRA Y DE LA DICTADURA,open,,,1212000,ESTADO / MINISTERIO DE POLÍTICA TERRITORIAL Y MEMORIA DEMOCRÁTICA / SECRETARÍA DE ESTADO DE MEMORIA DEMOCRÁTICA,https://www.infosubvenciones.es/bdnstrans/GE/es/convocatoria/898890,false
898891,local,ES511,"Convocatoria y bases específicas para la concesión de subvenciones en régimen de concurrencia no competitiva para el fomento del empleo y la mejora de la empleabilidad mediante el autoempleo y la creación de microempresas, PYMES e iniciativas de economía",open,,,0,LOCAL / GAVÀ / AYUNTAMIENTO DE GAVÀ,https://www.infosubvenciones.es/bdnstrans/GE/es/convocatoria/898891,false
898895,local,ES618,"BASES REGULADORAS ESPECÍFICAS Y CONVOCATORIA DE SUBVENCIONES DEL SERVICIO DE DEPORTES DEL ÁREA DE CULTURA Y CIUDADANÍA EN CONCURRENCIA COMPETITIVA, DESTINADAS A LA GESTIÓN Y ORGANIZACIÓN DE LOS JUEGOS DEPORTIVOS PROVINCIALES (TEMPORADA 2026/2027)",open,,,275000,LOCAL / DIPUTACIÓN PROV. DE SEVILLA / DIPUTACIÓN PROVINCIAL DE SEVILLA,https://www.infosubvenciones.es/bdnstrans/GE/es/convocatoria/898895,false
898896,local,ES111,BASES REGULADORAS Y CONVOCATORIA DEL 11º CONCURSO DE MAYOS DE 2026,open,,2026-05-15,2200,LOCAL / ARTEIXO / AYUNTAMIENTO DE ARTEIXO,https://www.infosubvenciones.es/bdnstrans/GE/es/convocatoria/898896,false
898897,otros,ES512,Ayudas a la Contratación Talento Joven 2026 - Cámara de Comercio de Girona,open,,,15000,OTROS / CÁMARA DE COMERCIO DE GERONA,https://www.infosubvenciones.es/bdnstrans/GE/es/convocatoria/898897,false
898898,otros,ES512,Ayudas a la Contratación Talento 45+ 2026 - Cámara de Comercio de Girona,open,,,10000,OTROS / CÁMARA DE COMERCIO DE GERONA,https://www.infosubvenciones.es/bdnstrans/GE/es/convocatoria/898898,false
898904,local,ES51,Premio Empordà de Novela 2026 10ª edición,open,2026-04-15,2026-11-22,14000,LOCAL / CONSELL COMARCAL DE BAIX EMPORDÀ / CONSELL COMARCAL DE BAIX EMPORDÀ,https://www.infosubvenciones.es/bdnstrans/GE/es/convocatoria/898904,false
898906,local,ES522,CONVOCATORIA SUBVENCIONES ACTIVIDADES TAURINAS 2026,open,,,150000,LOCAL / DIPUTACIÓN PROV. DE CASTELLÓN / DIPUTACIÓN PROVINCIAL DE CASTELLÓ/CASTELLÓN,https://www.infosubvenciones.es/bdnstrans/GE/es/convocatoria/898906,false
898907,local,ES522,"CAMPAÑA ""ADQUISICIÓN INSTRUMENTOS MUSICALES Y OTROS BIENES INVENTARIABLES 2026""",open,,,100000,LOCAL / DIPUTACIÓN PROV. DE CASTELLÓN / DIPUTACIÓN PROVINCIAL DE CASTELLÓ/CASTELLÓN,https://www.infosubvenciones.es/bdnstrans/GE/es/convocatoria/898907,false
898908,local,ES3,Convocatoria de subvenciones a entidades sin ánimo de lucro 2026.,open,,,1413522.71,LOCAL / LEGANÉS / AYUNTAMIENTO DE LEGANÉS,https://www.infosubvenciones.es/bdnstrans/GE/es/convocatoria/898908,false
898912,local,ES521,Ayudas a centros escolares de Alicante. Plan protección del medio ambiente. Año 2026.,open,,2026-11-14,20000,LOCAL / ALICANTE/ALACANT / AYUNTAMIENTO DE ALICANTE/ALACANT,https://www.infosubvenciones.es/bdnstrans/GE/es/convocatoria/898912,false
898917,estado,,"Resolución de 14 de abril de 2026, del FEGA, por la que se convocan anticipadamente las subvenciones de intercambio de conocimientos y actividades de formación e información de ámbito supraautonómico, destinadas al sector agroalimentario y forestal PEPAC",open,,,9818671.98,"ESTADO / MINISTERIO DE AGRICULTURA, PESCA Y ALIMENTACIÓN / FONDO ESPAÑOL DE GARANTÍA AGRARIA",https://www.infosubvenciones.es/bdnstrans/GE/es/convocatoria/898917,false
898921,local,ES618,"XII CERTAMEN DE CANCIÓN ESPAÑOLA ""OLIVO DE PLATA"" 2026",open,,2026-06-13,2800,LOCAL / OLIVARES / AYUNTAMIENTO DE OLIVARES,https://www.infosubvenciones.es/bdnstrans/GE/es/convocatoria/898921,false
898923,otros,ES12,"Resolución de la Vicerrectora de Investigación de la Universidad de Oviedo para la contratación de personal investigador y técnico de apoyo, según artículo 23.bis de la Ley 14/2011 de la Ciencia, la Tecnología y la Innovación (Abril Extra 4 - 2026)",open,,,25198.86,OTROS / UNIVERSIDAD DE OVIEDO,https://www.infosubvenciones.es/bdnstrans/GE/es/convocatoria/898923,false
898924,local,ES212,SUBVENCIONES DIRIGIDAS A INCENTIVAR EL CONSUMO EN EL COMERCIO LOCAL Y AYUDAR A LAS FAMILIAS EN LA COMPRA DE MATERIAL ESCOLAR,open,2026-09-01,2026-11-06,5000,LOCAL / URRETXU / AYUNTAMIENTO DE URRETXU,https://www.infosubvenciones.es/bdnstrans/GE/es/convocatoria/898924,false
898925,ccaa,ES52,"RESOLUCIÓN de 14 de abril de 2026, de la Conselleria de Industria, Turismo, Innovación y Comercio, por la que se efectúa la convocatoria de subvenciones para actividades no económicas, desarrolladas por entidades del ecosistema de emprendimiento de la CV",open,2026-04-20,2026-05-20,2262641.14,"AUTONOMICA / COMUNITAT VALENCIANA / SECRETARIA AUTONÓMICA DE INDUSTRIA, COMERCIO Y CONSUMO",https://www.infosubvenciones.es/bdnstrans/GE/es/convocatoria/898925,false
898929,local,ES212,Ayudas económicas individuales y familiares municipales para paliar situaciones de exclusión social y/o extrema necesidad.,open,,2026-12-31,10000,LOCAL / URRETXU / AYUNTAMIENTO DE URRETXU,https://www.infosubvenciones.es/bdnstrans/GE/es/convocatoria/898929,false
898931,ccaa,ES42,"Resolución de  Viceconsejería Medio Ambiente para convocatoria 2026 ayudas ejecución tratamientos selvícolas, contenidas en el plan estratégico PAC                     
( No ayudas de Estado .)",open,2026-04-18,2026-05-18,16485001,AUTONOMICA / CASTILLA-LA MANCHA / VICECONSEJERÍA DE MEDIO AMBIENTE,https://www.infosubvenciones.es/bdnstrans/GE/es/convocatoria/898931,false
898932,local,ES212,Subvenciones a asociaciones que desarrollen su actividad en el ámbito de los servicios sociales en Urretxu,open,,,15000,LOCAL / URRETXU / AYUNTAMIENTO DE URRETXU,https://www.infosubvenciones.es/bdnstrans/GE/es/convocatoria/898932,false
898933,ccaa,ES42,"SUBVENCIONES DE APOYO A LA PRODUCCIÓN TEATRAL, LA DANZA Y EL CIRCO EN CASTILLA-LA MANCHA DURANTE EL AÑO 2026. REG (UE) 651/2014 de exención de notificación",open,2026-04-24,2026-05-08,300000,AUTONOMICA / CASTILLA-LA MANCHA / VICECONSEJERÍA DE CULTURA Y DEPORTES,https://www.infosubvenciones.es/bdnstrans/GE/es/convocatoria/898933,false
898935,local,ES414,BASES CONCURSO DE CARTELES FIESTAS DE SAN JUAN DE BAÑOS 2026,open,,,500,LOCAL / VENTA DE BAÑOS / AYUNTAMIENTO DE VENTA DE BAÑOS,https://www.infosubvenciones.es/bdnstrans/GE/es/convocatoria/898935,false
898938,otros,ES52,Beca d 'iniciació a la investigació (Projecte «MODALITAT B: NOVES AJUDES COMPLEMENTÀRIES ALS PROJECTES D’INVESTIGACIÓ CAPTATS PEL PERSONAL INVESTIGADOR DE LA UNIVERSITAT JAUME I DINS DEL PEICTI (ACCIÓ 5.1)» – Codi 24I649 – Dirigit per:  Vicente Ramón Tomá,open,,,2766,OTROS / UNIVERSIDAD JAUME I DE CASTELLÓN,https://www.infosubvenciones.es/bdnstrans/GE/es/convocatoria/898938,false
